county,precinct,office,district,party,candidate,votes,other_votes,blank_votes,total_votes
Arlington County,11 - East Falls Church,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,726,1,0,1115
Arlington County,11 - East Falls Church,U.S. House,8,Republican,Charles Alan Hernick,345,1,0,1115
Arlington County,11 - East Falls Church,U.S. House,8,Independent,Julio Gracia,43,1,0,1115
Arlington County,12 - Fairlington,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1112,1,0,1675
Arlington County,12 - Fairlington,U.S. House,8,Republican,Charles Alan Hernick,500,1,0,1675
Arlington County,12 - Fairlington,U.S. House,8,Independent,Julio Gracia,62,1,0,1675
Arlington County,13 - Glen Carlyn,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,848,3,0,1168
Arlington County,13 - Glen Carlyn,U.S. House,8,Republican,Charles Alan Hernick,272,3,0,1168
Arlington County,13 - Glen Carlyn,U.S. House,8,Independent,Julio Gracia,45,3,0,1168
Arlington County,14 - Clarendon,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,844,1,0,1327
Arlington County,14 - Clarendon,U.S. House,8,Republican,Charles Alan Hernick,427,1,0,1327
Arlington County,14 - Clarendon,U.S. House,8,Independent,Julio Gracia,55,1,0,1327
Arlington County,15 - Lyon Park,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1208,7,0,1829
Arlington County,15 - Lyon Park,U.S. House,8,Republican,Charles Alan Hernick,546,7,0,1829
Arlington County,15 - Lyon Park,U.S. House,8,Independent,Julio Gracia,68,7,0,1829
Arlington County,16 - Lyon Village,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1095,1,0,1665
Arlington County,16 - Lyon Village,U.S. House,8,Republican,Charles Alan Hernick,523,1,0,1665
Arlington County,16 - Lyon Village,U.S. House,8,Independent,Julio Gracia,46,1,0,1665
Arlington County,17 - Overlee Knolls,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1141,4,0,1720
Arlington County,17 - Overlee Knolls,U.S. House,8,Republican,Charles Alan Hernick,516,4,0,1720
Arlington County,17 - Overlee Knolls,U.S. House,8,Independent,Julio Gracia,59,4,0,1720
Arlington County,18 - Park Lane,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1451,3,0,2291
Arlington County,18 - Park Lane,U.S. House,8,Republican,Charles Alan Hernick,734,3,0,2291
Arlington County,18 - Park Lane,U.S. House,8,Independent,Julio Gracia,103,3,0,2291
Arlington County,19 - Rosslyn,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1283,2,0,1891
Arlington County,19 - Rosslyn,U.S. House,8,Republican,Charles Alan Hernick,537,2,0,1891
Arlington County,19 - Rosslyn,U.S. House,8,Independent,Julio Gracia,69,2,0,1891
Arlington County,20 - Thrifton,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,826,2,0,1362
Arlington County,20 - Thrifton,U.S. House,8,Republican,Charles Alan Hernick,503,2,0,1362
Arlington County,20 - Thrifton,U.S. House,8,Independent,Julio Gracia,31,2,0,1362
Arlington County,21 - Virginia Highlands,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1555,7,0,2409
Arlington County,21 - Virginia Highlands,U.S. House,8,Republican,Charles Alan Hernick,748,7,0,2409
Arlington County,21 - Virginia Highlands,U.S. House,8,Independent,Julio Gracia,99,7,0,2409
Arlington County,22 - Abingdon,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1199,3,0,1745
Arlington County,22 - Abingdon,U.S. House,8,Republican,Charles Alan Hernick,454,3,0,1745
Arlington County,22 - Abingdon,U.S. House,8,Independent,Julio Gracia,89,3,0,1745
Arlington County,23 - Westover,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1138,5,0,1643
Arlington County,23 - Westover,U.S. House,8,Republican,Charles Alan Hernick,439,5,0,1643
Arlington County,23 - Westover,U.S. House,8,Independent,Julio Gracia,61,5,0,1643
Arlington County,24 - Woodlawn,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1340,5,0,1974
Arlington County,24 - Woodlawn,U.S. House,8,Republican,Charles Alan Hernick,553,5,0,1974
Arlington County,24 - Woodlawn,U.S. House,8,Independent,Julio Gracia,76,5,0,1974
Arlington County,25 - Arlington Forest,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,911,2,0,1333
Arlington County,25 - Arlington Forest,U.S. House,8,Republican,Charles Alan Hernick,365,2,0,1333
Arlington County,25 - Arlington Forest,U.S. House,8,Independent,Julio Gracia,55,2,0,1333
Arlington County,26 - Fillmore,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1620,8,0,2255
Arlington County,26 - Fillmore,U.S. House,8,Republican,Charles Alan Hernick,507,8,0,2255
Arlington County,26 - Fillmore,U.S. House,8,Independent,Julio Gracia,120,8,0,2255
Arlington County,27 - Jefferson,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1052,3,0,1605
Arlington County,27 - Jefferson,U.S. House,8,Republican,Charles Alan Hernick,473,3,0,1605
Arlington County,27 - Jefferson,U.S. House,8,Independent,Julio Gracia,77,3,0,1605
Arlington County,28 - Claremont,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1491,3,0,2038
Arlington County,28 - Claremont,U.S. House,8,Republican,Charles Alan Hernick,404,3,0,2038
Arlington County,28 - Claremont,U.S. House,8,Independent,Julio Gracia,140,3,0,2038
Arlington County,29 - Dominion Hills,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1090,1,0,1529
Arlington County,29 - Dominion Hills,U.S. House,8,Republican,Charles Alan Hernick,404,1,0,1529
Arlington County,29 - Dominion Hills,U.S. House,8,Independent,Julio Gracia,34,1,0,1529
Arlington County,30 - Glebe,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1246,6,0,1672
Arlington County,30 - Glebe,U.S. House,8,Republican,Charles Alan Hernick,321,6,0,1672
Arlington County,30 - Glebe,U.S. House,8,Independent,Julio Gracia,99,6,0,1672
Arlington County,31 - Lexington,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1098,1,0,1612
Arlington County,31 - Lexington,U.S. House,8,Republican,Charles Alan Hernick,459,1,0,1612
Arlington County,31 - Lexington,U.S. House,8,Independent,Julio Gracia,54,1,0,1612
Arlington County,32 - Oakridge,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,478,4,0,795
Arlington County,32 - Oakridge,U.S. House,8,Republican,Charles Alan Hernick,282,4,0,795
Arlington County,32 - Oakridge,U.S. House,8,Independent,Julio Gracia,31,4,0,795
Arlington County,33 - Rock Spring,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,950,1,0,1515
Arlington County,33 - Rock Spring,U.S. House,8,Republican,Charles Alan Hernick,522,1,0,1515
Arlington County,33 - Rock Spring,U.S. House,8,Independent,Julio Gracia,42,1,0,1515
Arlington County,34 - Yorktown,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,934,6,0,1439
Arlington County,34 - Yorktown,U.S. House,8,Republican,Charles Alan Hernick,458,6,0,1439
Arlington County,34 - Yorktown,U.S. House,8,Independent,Julio Gracia,41,6,0,1439
Arlington County,35 - Madison,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,829,3,0,1488
Arlington County,35 - Madison,U.S. House,8,Republican,Charles Alan Hernick,636,3,0,1488
Arlington County,35 - Madison,U.S. House,8,Independent,Julio Gracia,20,3,0,1488
Arlington County,36 - Marshall,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1093,3,0,1754
Arlington County,36 - Marshall,U.S. House,8,Republican,Charles Alan Hernick,606,3,0,1754
Arlington County,36 - Marshall,U.S. House,8,Independent,Julio Gracia,52,3,0,1754
Arlington County,37 - Nottingham,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,932,2,0,1467
Arlington County,37 - Nottingham,U.S. House,8,Republican,Charles Alan Hernick,488,2,0,1467
Arlington County,37 - Nottingham,U.S. House,8,Independent,Julio Gracia,45,2,0,1467
Arlington County,38 - Arlington View,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1105,6,0,1465
Arlington County,38 - Arlington View,U.S. House,8,Republican,Charles Alan Hernick,264,6,0,1465
Arlington County,38 - Arlington View,U.S. House,8,Independent,Julio Gracia,90,6,0,1465
Arlington County,39 - Ashlawn,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,629,3,0,969
Arlington County,39 - Ashlawn,U.S. House,8,Republican,Charles Alan Hernick,291,3,0,969
Arlington County,39 - Ashlawn,U.S. House,8,Independent,Julio Gracia,46,3,0,969
Arlington County,40 - Virginia Square,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1280,6,0,2028
Arlington County,40 - Virginia Square,U.S. House,8,Republican,Charles Alan Hernick,663,6,0,2028
Arlington County,40 - Virginia Square,U.S. House,8,Independent,Julio Gracia,79,6,0,2028
Arlington County,41 - Woodbury,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1020,1,0,1543
Arlington County,41 - Woodbury,U.S. House,8,Republican,Charles Alan Hernick,462,1,0,1543
Arlington County,41 - Woodbury,U.S. House,8,Independent,Julio Gracia,60,1,0,1543
Arlington County,42 - Shirlington,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1021,4,0,1465
Arlington County,42 - Shirlington,U.S. House,8,Republican,Charles Alan Hernick,367,4,0,1465
Arlington County,42 - Shirlington,U.S. House,8,Independent,Julio Gracia,73,4,0,1465
Arlington County,43 - Arlington Mill,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1037,2,0,1392
Arlington County,43 - Arlington Mill,U.S. House,8,Republican,Charles Alan Hernick,265,2,0,1392
Arlington County,43 - Arlington Mill,U.S. House,8,Independent,Julio Gracia,88,2,0,1392
Arlington County,44 - Dawson Terrace,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,900,2,0,1284
Arlington County,44 - Dawson Terrace,U.S. House,8,Republican,Charles Alan Hernick,338,2,0,1284
Arlington County,44 - Dawson Terrace,U.S. House,8,Independent,Julio Gracia,44,2,0,1284
Arlington County,45 - Buckingham,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1068,1,0,1533
Arlington County,45 - Buckingham,U.S. House,8,Republican,Charles Alan Hernick,380,1,0,1533
Arlington County,45 - Buckingham,U.S. House,8,Independent,Julio Gracia,84,1,0,1533
Arlington County,46 - Central,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1334,6,0,2084
Arlington County,46 - Central,U.S. House,8,Republican,Charles Alan Hernick,670,6,0,2084
Arlington County,46 - Central,U.S. House,8,Independent,Julio Gracia,74,6,0,2084
Arlington County,47 - Four Mile Run,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,979,5,0,1342
Arlington County,47 - Four Mile Run,U.S. House,8,Republican,Charles Alan Hernick,294,5,0,1342
Arlington County,47 - Four Mile Run,U.S. House,8,Independent,Julio Gracia,64,5,0,1342
Arlington County,48 - Courtlands,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,774,3,0,1324
Arlington County,48 - Courtlands,U.S. House,8,Republican,Charles Alan Hernick,500,3,0,1324
Arlington County,48 - Courtlands,U.S. House,8,Independent,Julio Gracia,47,3,0,1324
Arlington County,49 - Monroe,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,718,5,0,1088
Arlington County,49 - Monroe,U.S. House,8,Republican,Charles Alan Hernick,317,5,0,1088
Arlington County,49 - Monroe,U.S. House,8,Independent,Julio Gracia,48,5,0,1088
Arlington County,50 - Crystal Plaza,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,966,6,0,1489
Arlington County,50 - Crystal Plaza,U.S. House,8,Republican,Charles Alan Hernick,452,6,0,1489
Arlington County,50 - Crystal Plaza,U.S. House,8,Independent,Julio Gracia,65,6,0,1489
Arlington County,51 - Taylor,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,357,1,0,500
Arlington County,51 - Taylor,U.S. House,8,Republican,Charles Alan Hernick,134,1,0,500
Arlington County,51 - Taylor,U.S. House,8,Independent,Julio Gracia,8,1,0,500
Arlington County,52 - Gunston,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,952,1,0,1395
Arlington County,52 - Gunston,U.S. House,8,Republican,Charles Alan Hernick,374,1,0,1395
Arlington County,52 - Gunston,U.S. House,8,Independent,Julio Gracia,68,1,0,1395
Arlington County,Ab - Central Absentee Precinct,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,28669,81,0,36506
Arlington County,Ab - Central Absentee Precinct,U.S. House,8,Republican,Charles Alan Hernick,6636,81,0,36506
Arlington County,Ab - Central Absentee Precinct,U.S. House,8,Independent,Julio Gracia,1120,81,0,36506
Arlington County,Provisional,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,109,0,0,172
Arlington County,Provisional,U.S. House,8,Republican,Charles Alan Hernick,52,0,0,172
Arlington County,Provisional,U.S. House,8,Independent,Julio Gracia,11,0,0,172
Fairfax County,302 - Chesterbrook,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,829,2,0,1484
Fairfax County,302 - Chesterbrook,U.S. House,8,Republican,Charles Alan Hernick,635,2,0,1484
Fairfax County,302 - Chesterbrook,U.S. House,8,Independent,Julio Gracia,18,2,0,1484
Fairfax County,305 - El Nido,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,761,4,0,1259
Fairfax County,305 - El Nido,U.S. House,8,Republican,Charles Alan Hernick,473,4,0,1259
Fairfax County,305 - El Nido,U.S. House,8,Independent,Julio Gracia,21,4,0,1259
Fairfax County,307 - Haycock,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,878,3,0,1455
Fairfax County,307 - Haycock,U.S. House,8,Republican,Charles Alan Hernick,535,3,0,1455
Fairfax County,307 - Haycock,U.S. House,8,Independent,Julio Gracia,39,3,0,1455
Fairfax County,310 - Kirby,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,683,6,0,1155
Fairfax County,310 - Kirby,U.S. House,8,Republican,Charles Alan Hernick,431,6,0,1155
Fairfax County,310 - Kirby,U.S. House,8,Independent,Julio Gracia,35,6,0,1155
Fairfax County,312 - Longfellow,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,858,4,0,1462
Fairfax County,312 - Longfellow,U.S. House,8,Republican,Charles Alan Hernick,545,4,0,1462
Fairfax County,312 - Longfellow,U.S. House,8,Independent,Julio Gracia,55,4,0,1462
Fairfax County,315 - Pimmit,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1245,9,0,2055
Fairfax County,315 - Pimmit,U.S. House,8,Republican,Charles Alan Hernick,675,9,0,2055
Fairfax County,315 - Pimmit,U.S. House,8,Independent,Julio Gracia,126,9,0,2055
Fairfax County,316 - Salona #1,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,282,0,0,543
Fairfax County,316 - Salona #1,U.S. House,8,Republican,Charles Alan Hernick,248,0,0,543
Fairfax County,316 - Salona #1,U.S. House,8,Independent,Julio Gracia,13,0,0,543
Fairfax County,317 - Westhampton,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,817,3,0,1351
Fairfax County,317 - Westhampton,U.S. House,8,Republican,Charles Alan Hernick,474,3,0,1351
Fairfax County,317 - Westhampton,U.S. House,8,Independent,Julio Gracia,57,3,0,1351
Fairfax County,318 - Westmoreland,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,488,3,0,851
Fairfax County,318 - Westmoreland,U.S. House,8,Republican,Charles Alan Hernick,343,3,0,851
Fairfax County,318 - Westmoreland,U.S. House,8,Independent,Julio Gracia,17,3,0,851
Fairfax County,333 - Salona #2,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,527,4,0,937
Fairfax County,333 - Salona #2,U.S. House,8,Republican,Charles Alan Hernick,385,4,0,937
Fairfax County,333 - Salona #2,U.S. House,8,Independent,Julio Gracia,21,4,0,937
Fairfax County,401 - Bush Hill,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1224,8,0,2080
Fairfax County,401 - Bush Hill,U.S. House,8,Republican,Charles Alan Hernick,755,8,0,2080
Fairfax County,401 - Bush Hill,U.S. House,8,Independent,Julio Gracia,93,8,0,2080
Fairfax County,402 - Cameron,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,460,2,0,742
Fairfax County,402 - Cameron,U.S. House,8,Republican,Charles Alan Hernick,240,2,0,742
Fairfax County,402 - Cameron,U.S. House,8,Independent,Julio Gracia,40,2,0,742
Fairfax County,403 - Forestdale,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,568,3,0,835
Fairfax County,403 - Forestdale,U.S. House,8,Republican,Charles Alan Hernick,221,3,0,835
Fairfax County,403 - Forestdale,U.S. House,8,Independent,Julio Gracia,43,3,0,835
Fairfax County,404 - Franconia,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1395,9,0,2101
Fairfax County,404 - Franconia,U.S. House,8,Republican,Charles Alan Hernick,615,9,0,2101
Fairfax County,404 - Franconia,U.S. House,8,Independent,Julio Gracia,82,9,0,2101
Fairfax County,405 - Groveton,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,906,8,0,1257
Fairfax County,405 - Groveton,U.S. House,8,Republican,Charles Alan Hernick,267,8,0,1257
Fairfax County,405 - Groveton,U.S. House,8,Independent,Julio Gracia,76,8,0,1257
Fairfax County,406 - Hayfield,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,794,3,0,1523
Fairfax County,406 - Hayfield,U.S. House,8,Republican,Charles Alan Hernick,683,3,0,1523
Fairfax County,406 - Hayfield,U.S. House,8,Independent,Julio Gracia,43,3,0,1523
Fairfax County,408 - Mount Eagle,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1069,6,0,1504
Fairfax County,408 - Mount Eagle,U.S. House,8,Republican,Charles Alan Hernick,347,6,0,1504
Fairfax County,408 - Mount Eagle,U.S. House,8,Independent,Julio Gracia,82,6,0,1504
Fairfax County,409 - Pioneer,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1570,6,0,2321
Fairfax County,409 - Pioneer,U.S. House,8,Republican,Charles Alan Hernick,606,6,0,2321
Fairfax County,409 - Pioneer,U.S. House,8,Independent,Julio Gracia,139,6,0,2321
Fairfax County,410 - Rose Hill,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1580,5,0,2743
Fairfax County,410 - Rose Hill,U.S. House,8,Republican,Charles Alan Hernick,994,5,0,2743
Fairfax County,410 - Rose Hill,U.S. House,8,Independent,Julio Gracia,164,5,0,2743
Fairfax County,411 - Virginia Hills,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,908,4,0,1444
Fairfax County,411 - Virginia Hills,U.S. House,8,Republican,Charles Alan Hernick,454,4,0,1444
Fairfax County,411 - Virginia Hills,U.S. House,8,Independent,Julio Gracia,78,4,0,1444
Fairfax County,413 - Fairfield,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1111,4,0,1391
Fairfax County,413 - Fairfield,U.S. House,8,Republican,Charles Alan Hernick,179,4,0,1391
Fairfax County,413 - Fairfield,U.S. House,8,Independent,Julio Gracia,97,4,0,1391
Fairfax County,415 - Crestwood,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,990,5,0,1675
Fairfax County,415 - Crestwood,U.S. House,8,Republican,Charles Alan Hernick,574,5,0,1675
Fairfax County,415 - Crestwood,U.S. House,8,Independent,Julio Gracia,106,5,0,1675
Fairfax County,417 - Garfield,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1423,15,0,2203
Fairfax County,417 - Garfield,U.S. House,8,Republican,Charles Alan Hernick,643,15,0,2203
Fairfax County,417 - Garfield,U.S. House,8,Independent,Julio Gracia,122,15,0,2203
Fairfax County,418 - Lynbrook,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,882,7,0,1315
Fairfax County,418 - Lynbrook,U.S. House,8,Republican,Charles Alan Hernick,337,7,0,1315
Fairfax County,418 - Lynbrook,U.S. House,8,Independent,Julio Gracia,89,7,0,1315
Fairfax County,419 - Lane,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1369,4,0,2028
Fairfax County,419 - Lane,U.S. House,8,Republican,Charles Alan Hernick,560,4,0,2028
Fairfax County,419 - Lane,U.S. House,8,Independent,Julio Gracia,95,4,0,2028
Fairfax County,420 - Villages,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1562,11,0,2424
Fairfax County,420 - Villages,U.S. House,8,Republican,Charles Alan Hernick,745,11,0,2424
Fairfax County,420 - Villages,U.S. House,8,Independent,Julio Gracia,106,11,0,2424
Fairfax County,421 - Kingstowne,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1367,2,0,2135
Fairfax County,421 - Kingstowne,U.S. House,8,Republican,Charles Alan Hernick,673,2,0,2135
Fairfax County,421 - Kingstowne,U.S. House,8,Independent,Julio Gracia,93,2,0,2135
Fairfax County,422 - Van Dorn,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1445,5,0,2201
Fairfax County,422 - Van Dorn,U.S. House,8,Republican,Charles Alan Hernick,660,5,0,2201
Fairfax County,422 - Van Dorn,U.S. House,8,Independent,Julio Gracia,91,5,0,2201
Fairfax County,423 - Clermont,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1017,6,0,1707
Fairfax County,423 - Clermont,U.S. House,8,Republican,Charles Alan Hernick,615,6,0,1707
Fairfax County,423 - Clermont,U.S. House,8,Independent,Julio Gracia,69,6,0,1707
Fairfax County,424 - Huntley,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1046,4,0,1667
Fairfax County,424 - Huntley,U.S. House,8,Republican,Charles Alan Hernick,541,4,0,1667
Fairfax County,424 - Huntley,U.S. House,8,Independent,Julio Gracia,76,4,0,1667
Fairfax County,427 - Island Creek,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1074,5,0,1654
Fairfax County,427 - Island Creek,U.S. House,8,Republican,Charles Alan Hernick,521,5,0,1654
Fairfax County,427 - Island Creek,U.S. House,8,Independent,Julio Gracia,54,5,0,1654
Fairfax County,428 - Pinewood,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1257,1,0,1641
Fairfax County,428 - Pinewood,U.S. House,8,Republican,Charles Alan Hernick,277,1,0,1641
Fairfax County,428 - Pinewood,U.S. House,8,Independent,Julio Gracia,106,1,0,1641
Fairfax County,429 - Hybla Valley,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1519,4,0,1930
Fairfax County,429 - Hybla Valley,U.S. House,8,Republican,Charles Alan Hernick,275,4,0,1930
Fairfax County,429 - Hybla Valley,U.S. House,8,Independent,Julio Gracia,132,4,0,1930
Fairfax County,501 - Baileys,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1365,2,0,1952
Fairfax County,501 - Baileys,U.S. House,8,Republican,Charles Alan Hernick,480,2,0,1952
Fairfax County,501 - Baileys,U.S. House,8,Independent,Julio Gracia,105,2,0,1952
Fairfax County,505 - Glen Forest,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1159,7,0,1705
Fairfax County,505 - Glen Forest,U.S. House,8,Republican,Charles Alan Hernick,419,7,0,1705
Fairfax County,505 - Glen Forest,U.S. House,8,Independent,Julio Gracia,120,7,0,1705
Fairfax County,506 - Holmes #1,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,264,3,0,383
Fairfax County,506 - Holmes #1,U.S. House,8,Republican,Charles Alan Hernick,82,3,0,383
Fairfax County,506 - Holmes #1,U.S. House,8,Independent,Julio Gracia,34,3,0,383
Fairfax County,507 - Lincolnia,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1308,6,0,1894
Fairfax County,507 - Lincolnia,U.S. House,8,Republican,Charles Alan Hernick,524,6,0,1894
Fairfax County,507 - Lincolnia,U.S. House,8,Independent,Julio Gracia,56,6,0,1894
Fairfax County,509 - Plaza,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,506,3,0,639
Fairfax County,509 - Plaza,U.S. House,8,Republican,Charles Alan Hernick,104,3,0,639
Fairfax County,509 - Plaza,U.S. House,8,Independent,Julio Gracia,26,3,0,639
Fairfax County,510 - Parklawn,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,853,7,0,1354
Fairfax County,510 - Parklawn,U.S. House,8,Republican,Charles Alan Hernick,413,7,0,1354
Fairfax County,510 - Parklawn,U.S. House,8,Independent,Julio Gracia,81,7,0,1354
Fairfax County,513 - Saint Albans,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,322,0,0,528
Fairfax County,513 - Saint Albans,U.S. House,8,Republican,Charles Alan Hernick,187,0,0,528
Fairfax County,513 - Saint Albans,U.S. House,8,Independent,Julio Gracia,19,0,0,528
Fairfax County,514 - Crossroads,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,536,1,0,693
Fairfax County,514 - Crossroads,U.S. House,8,Republican,Charles Alan Hernick,123,1,0,693
Fairfax County,514 - Crossroads,U.S. House,8,Independent,Julio Gracia,33,1,0,693
Fairfax County,515 - Westlawn,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,731,4,0,1106
Fairfax County,515 - Westlawn,U.S. House,8,Republican,Charles Alan Hernick,281,4,0,1106
Fairfax County,515 - Westlawn,U.S. House,8,Independent,Julio Gracia,90,4,0,1106
Fairfax County,516 - Weyanoke,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1254,9,0,1798
Fairfax County,516 - Weyanoke,U.S. House,8,Republican,Charles Alan Hernick,443,9,0,1798
Fairfax County,516 - Weyanoke,U.S. House,8,Independent,Julio Gracia,92,9,0,1798
Fairfax County,517 - Willston,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,767,1,0,1084
Fairfax County,517 - Willston,U.S. House,8,Republican,Charles Alan Hernick,252,1,0,1084
Fairfax County,517 - Willston,U.S. House,8,Independent,Julio Gracia,64,1,0,1084
Fairfax County,520 - Skyline,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1068,2,0,1397
Fairfax County,520 - Skyline,U.S. House,8,Republican,Charles Alan Hernick,265,2,0,1397
Fairfax County,520 - Skyline,U.S. House,8,Independent,Julio Gracia,62,2,0,1397
Fairfax County,521 - Brook Hill,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,824,5,0,1389
Fairfax County,521 - Brook Hill,U.S. House,8,Republican,Charles Alan Hernick,493,5,0,1389
Fairfax County,521 - Brook Hill,U.S. House,8,Independent,Julio Gracia,67,5,0,1389
Fairfax County,523 - Poe,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,974,6,0,1546
Fairfax County,523 - Poe,U.S. House,8,Republican,Charles Alan Hernick,493,6,0,1546
Fairfax County,523 - Poe,U.S. House,8,Independent,Julio Gracia,73,6,0,1546
Fairfax County,525 - Walnut Hill,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1295,6,0,2094
Fairfax County,525 - Walnut Hill,U.S. House,8,Republican,Charles Alan Hernick,682,6,0,2094
Fairfax County,525 - Walnut Hill,U.S. House,8,Independent,Julio Gracia,111,6,0,2094
Fairfax County,526 - Bren Mar,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,1461,6,0,2067
Fairfax County,526 - Bren Mar,U.S. House,8,Republican,Charles Alan Hernick,508,6,0,2067
Fairfax County,526 - Bren Mar,U.S. House,8,Independent,Julio Gracia,92,6,0,2067
Fairfax County,527 - Edsall,U.S. House,8,Democratic,Donald Sternoff Beyer, Jr.,834,4,0,1306
Fairfax County,527 - Edsall,U.S. House,8,Republican,Charles Alan Hernick,401,4,0,1306
Fairfax County,527 - Edsall,U.S. House,8,Independent,Julio Gracia,67,4,0,1306
